"",".id","intervention","excess_cost","excess_qalyloss","IncrementalCost","IncrementalQALYGain","NetMonetaryBenefit"
"1054",527,"iFAST",3772184618.03825,117950.03225245,-1348901.52993345,655.86576105046,14466216.7509426
"1055",528,"current",2841650069.10392,138974.136138395,0,0,0
"1056",528,"iFAST",2842017520.49503,139010.676190108,367451.391107082,-36.5400517131784,-1098252.42537065
"1057",529,"current",3181051401.35467,119114.538277606,0,0,0
"1058",529,"iFAST",3175177422.97173,117640.034064455,-5873978.38293743,1474.50421315138,35364062.645965
"1059",530,"current",3949623603.79528,103944.486778977,0,0,0
"1060",530,"iFAST",3944464260.11077,103165.728847756,-5159343.68450975,778.757931220578,20734502.3089213
"1061",531,"current",2777193551.5881,111004.100718643,0,0,0
"1062",531,"iFAST",2780103212.7889,111647.372515648,2909661.20080042,-643.271797005407,-15775097.1409086
"1063",532,"current",3750152921.68999,98908.9768738971,0,0,0
"1064",532,"iFAST",3746898125.08079,98860.864886639,-3254796.60920334,48.1119872581621,4217036.35436658
"1065",533,"current",3066795434.87951,116783.524615569,0,0,0
"1066",533,"iFAST",3066244668.83725,115303.944064167,-550766.042257786,1479.58055140232,30142377.0703042
"1067",534,"current",3881256948.52239,120004.888178597,0,0,0
"1068",534,"iFAST",3880576004.66297,119071.90281647,-680943.859418392,932.985362126667,19340651.1019517
"1069",535,"current",2474358333.18008,134719.399442475,0,0,0
"1070",535,"iFAST",2474387683.43628,134643.433428232,29350.2561984062,75.9660142430512,1489970.02866262
"1071",536,"current",3541745268.24227,101444.050348104,0,0,0
"1072",536,"iFAST",3539933769.71281,100929.322527137,-1811498.52945471,514.727820966742,12106054.9487895
"1073",537,"current",2472227508.66927,133846.27150504,0,0,0
"1074",537,"iFAST",2471889670.3569,133856.276280077,-337838.312362194,-10.0047750363883,137742.811634428
"1075",538,"current",3851720195.51831,122168.255667995,0,0,0
"1076",538,"iFAST",3849790308.17963,121732.805754215,-1929887.33867884,435.449913780525,10638885.6142893
"1077",539,"current",4059163545.36575,118023.580712258,0,0,0
"1078",539,"iFAST",4053877560.46111,117275.401715892,-5285984.90463877,748.178996365663,20249564.831952
"1079",540,"current",2597551775.35773,127122.310610161,0,0,0
"1080",540,"iFAST",2596218930.24074,126840.331407272,-1332845.11698389,281.979202888542,6972429.17475474
"1081",541,"current",3908128195.25389,101886.710652659,0,0,0
"1082",541,"iFAST",3909524106.04923,101848.752425371,1395910.79534388,37.9582272871048,-636746.24960178
"1083",542,"current",4391775295.21171,125416.663435556,0,0,0
"1084",542,"iFAST",4383235813.9725,124760.068907447,-8539481.23921394,656.594528109519,21671371.8014043
"1085",543,"current",3922086267.24011,127693.399765109,0,0,0
"1086",543,"iFAST",3917359380.67031,126476.625624039,-4726886.56980085,1216.77414106989,29062369.3911987
"1087",544,"current",3509453314.72273,112843.219642166,0,0,0
"1088",544,"iFAST",3506062763.05211,112547.623289371,-3390551.67061138,295.596352795692,9302478.72652522
"1089",545,"current",3534592768.091,117340.601474517,0,0,0
"1090",545,"iFAST",3535446992.62957,117346.408259108,854224.538569927,-5.80678459051705,-970360.230380268
"1091",546,"current",3796060824.17432,121470.606284779,0,0,0
"1092",546,"iFAST",3794334289.58493,120781.285821103,-1726534.5893898,689.320463675904,15512943.8629079
"1093",547,"current",3345355404.17733,117107.452314341,0,0,0
"1094",547,"iFAST",3341162775.92638,116541.046458407,-4192628.25095081,566.405855933874,15520745.3696283
"1095",548,"current",4505738521.41227,117836.911241073,0,0,0
"1096",548,"iFAST",4500741160.59181,117731.614546727,-4997360.82046223,105.296694346602,7103294.70739426
"1097",549,"current",3481830539.84594,103496.704987874,0,0,0
"1098",549,"iFAST",3478153311.45298,102988.32600184,-3677228.39295483,508.378986034411,13844808.1136431
"1099",550,"current",3131451477.65589,117021.42877847,0,0,0
"1100",550,"iFAST",3129290813.38298,116696.026029774,-2160664.27290392,325.402748695778,8668719.24681949
"1101",551,"current",3373156742.19918,112208.721465266,0,0,0
"1102",551,"iFAST",3372161420.5371,112151.940757295,-995321.662083149,56.7807079707709,2130935.82149857
"1103",552,"current",2992703563.98088,130405.474924393,0,0,0
"1104",552,"iFAST",2989642404.27577,129949.364700203,-3061159.70511103,456.11022418963,12183364.1889036
"1105",553,"current",3556710604.17194,123277.83298076,0,0,0
"1106",553,"iFAST",3557517895.4567,123291.054431838,807291.28475523,-13.2214510787016,-1071720.30632926
"1107",554,"current",3553177844.2452,122693.015586966,0,0,0
"1108",554,"iFAST",3551141432.82768,122440.066168418,-2036411.41752052,252.949418547636,7095399.78847324
"1109",555,"current",3657205784.16107,114531.453652776,0,0,0
"1110",555,"iFAST",3658437218.37567,114446.790367648,1231434.21460485,84.6632851288596,461831.487972337
"1111",556,"current",3240738933.84668,128491.382118348,0,0,0
"1112",556,"iFAST",3237144416.35581,127998.151591414,-3594517.49086571,493.230526934305,13459128.0295518
"1113",557,"current",3376238928.07424,97665.6947742114,0,0,0
"1114",557,"iFAST",3373811901.72178,97353.4994570298,-2427026.35245705,312.195317181642,8670932.69608989
"1115",558,"current",3430859300.54309,131483.672652802,0,0,0
"1116",558,"iFAST",3430189415.24829,131231.923359124,-669885.294800282,251.749293678469,5704871.16836967
"1117",559,"current",3749208196.54839,127316.242357744,0,0,0
"1118",559,"iFAST",3748761337.5961,126428.740428393,-446858.952287197,887.501929351318,18196897.5393136
"1119",560,"current",3004938929.20408,129367.780739067,0,0,0
"1120",560,"iFAST",3004480879.91585,129374.418020998,-458049.288234711,-6.63728193023417,325303.649630027
"1121",561,"current",3438759828.11951,127590.504899255,0,0,0
"1122",561,"iFAST",3435324595.0987,127480.514278115,-3435233.02081251,109.990621140445,5635045.44362141
"1123",562,"current",2900120243.62577,105244.043483458,0,0,0
"1124",562,"iFAST",2901004485.08246,105210.482042534,884241.456689358,33.5614409245027,-213012.638199304
"1125",563,"current",3522891031.90922,125374.851441291,0,0,0
"1126",563,"iFAST",3519728504.01864,125126.552734153,-3162527.89058113,248.298707137394,8128502.033329
"1127",564,"current",4294681842.84284,110578.583363244,0,0,0
"1128",564,"iFAST",4300136654.65519,110838.084129808,5454811.81235027,-259.500766564001,-10644827.1436303
"1129",565,"current",3494548672.27156,116001.83726118,0,0,0
"1130",565,"iFAST",3484591487.90753,115954.652011983,-9957184.36403465,47.1852491972095,10900889.3479788
"1131",566,"current",3421956702.45497,109220.788737759,0,0,0
"1132",566,"iFAST",3419122899.98552,109084.855764089,-2833802.46944952,135.932973670599,5552461.94286149
"1133",567,"current",4286754968.63681,99589.7825266753,0,0,0
"1134",567,"iFAST",4287782069.64952,99560.9646674339,1027101.01271486,28.8178592413606,-450743.827887652
"1135",568,"current",3244300528.42914,127950.496885646,0,0,0
"1136",568,"iFAST",3242825193.24006,127703.47651633,-1475335.18908167,247.020369315927,6415742.57540022
"1137",569,"current",4049382797.57524,115830.516854848,0,0,0
"1138",569,"iFAST",4048907439.69785,115797.076275944,-475357.877388477,33.4405789039156,1144169.45546679
"1139",570,"current",3044583416.20174,120899.810733458,0,0,0
"1140",570,"iFAST",3041956306.9157,119635.722736227,-2627109.2860446,1264.0879972306,27908869.2306566
"1141",571,"current",4468758827.8996,120833.410305337,0,0,0
"1142",571,"iFAST",4468067651.59201,120651.646691756,-691176.307592392,181.763613580901,4326448.57921041
"1143",572,"current",3421257892.95,112095.420958121,0,0,0
"1144",572,"iFAST",3422170916.3648,112097.258270861,913023.414798737,-1.83731273976446,-949769.669594026
"1145",573,"current",3518140301.00696,127486.684400979,0,0,0
"1146",573,"iFAST",3516727247.7886,127481.009762912,-1413053.21835184,5.67463806769229,1526545.97970569
"1147",574,"current",3336333860.2465,126891.686905145,0,0,0
"1148",574,"iFAST",3338213288.5765,126929.137338088,1879428.32999563,-37.4504329435294,-2628436.98886622
"1149",575,"current",4250209048.44824,126011.3915794,0,0,0
"1150",575,"iFAST",4251102193.65963,126147.948529526,893145.21138525,-136.556950125901,-3624284.21390328
"1151",576,"current",3895195859.99501,118732.02571309,0,0,0
"1152",576,"iFAST",3894578299.95547,118666.052683583,-617560.039540768,65.9730295075715,1937020.6296922
"1153",577,"current",3405326779.04147,131835.301792771,0,0,0
"1154",577,"iFAST",3402856258.06933,131396.414890011,-2470520.9721427,438.886902759405,11248259.0273308
"1155",578,"current",3323388459.64279,104642.586924288,0,0,0
"1156",578,"iFAST",3320666425.00362,104474.786637936,-2722034.63916159,167.800286352081,6078040.36620322
"1157",579,"current",3888006067.81371,125552.377683366,0,0,0
"1158",579,"iFAST",3888935223.77474,125554.598257161,929155.961030483,-2.22057379495527,-973567.436929589
"1159",580,"current",3381881815.60612,128728.829951095,0,0,0
"1160",580,"iFAST",3382328658.62385,128802.615308128,446843.017729282,-73.7853570328734,-1922550.15838675
"1161",581,"current",3332983153.67667,115706.514026373,0,0,0
"1162",581,"iFAST",3331748722.456,115638.276793645,-1234431.22066975,68.2372327282646,2599175.87523504
"1163",582,"current",2345735431.90792,106809.714654393,0,0,0
"1164",582,"iFAST",2345991333.18985,106742.508579411,255901.28192997,67.2060749818047,1088220.21770612
"1165",583,"current",3816037068.51634,111703.160712029,0,0,0
"1166",583,"iFAST",3813475300.52627,111563.349256905,-2561767.99007082,139.811455123927,5357997.09254936
"1167",584,"current",3361944638.00949,140633.676175653,0,0,0
"1168",584,"iFAST",3362807410.2989,140634.197763681,862772.289409161,-0.521588027768303,-873204.049964527
"1169",585,"current",3938752165.50314,109121.617942467,0,0,0
"1170",585,"iFAST",3935789176.00651,108700.3878194,-2962989.49662971,421.230123066722,11387591.9579641
"1171",586,"current",3394361453.73859,111895.195670558,0,0,0
"1172",586,"iFAST",3393492457.01373,111852.430265818,-868996.7248559,42.7654047402175,1724304.81966025
"1173",587,"current",3511641639.8492,130168.225813452,0,0,0
"1174",587,"iFAST",3510776070.5529,129881.50825879,-865569.296300411,286.717554661518,6599920.38953077
"1175",588,"current",2863967078.33239,118858.61055908,0,0,0
"1176",588,"iFAST",2860510251.90534,118563.575839873,-3456826.4270463,295.034719207484,9357520.81119598
"1177",589,"current",3015873444.64944,112262.428307319,0,0,0
"1178",589,"iFAST",3017305138.22827,112367.088936822,1431693.57883072,-104.660629503851,-3524906.16890774
"1179",590,"current",3356509718.4657,120813.136563118,0,0,0
"1180",590,"iFAST",3354694143.36379,120472.940221614,-1815575.1019125,340.196341503979,8619501.93199208
"1181",591,"current",3151374610.22243,119849.034097109,0,0,0
"1182",591,"iFAST",3151706159.3838,119537.96553405,331549.161373138,311.068563059336,5889822.09981358
"1183",592,"current",3685722348.28228,106724.076459704,0,0,0
"1184",592,"iFAST",3685926074.86773,106681.062809564,203726.585448265,43.0136501400266,656546.417352267
"1185",593,"current",2810332386.26914,109722.305001458,0,0,0
"1186",593,"iFAST",2809960847.47002,109686.388221084,-371538.799119473,35.9167803746968,1089874.40661341
"1187",594,"current",2652014040.3686,120401.859127326,0,0,0
"1188",594,"iFAST",2651028342.78071,120355.469955235,-985697.587893009,46.3891720909305,1913481.02971162
"1189",595,"current",4019328705.56142,123049.896058839,0,0,0
"1190",595,"iFAST",4019680599.12288,123026.27178744,351893.56145668,23.6242713995453,120591.866534225
"1191",596,"current",2776093480.3836,122302.881603053,0,0,0
"1192",596,"iFAST",2777561156.4455,122271.416945944,1467676.06190395,31.4646571093181,-838382.919717592
"1193",597,"current",4190741608.3757,142781.026089619,0,0,0
"1194",597,"iFAST",4186865621.42575,142127.117379797,-3875986.94995165,653.908709821641,16954161.1463845
"1195",598,"current",3830572753.17111,102884.001280052,0,0,0
"1196",598,"iFAST",3827551368.73261,102122.095514309,-3021384.4385004,761.905765742587,18259499.7533522
"1197",599,"current",3253563563.93981,127671.588665072,0,0,0
"1198",599,"iFAST",3253157571.82619,126710.090691988,-405992.113615036,961.497973084464,19635951.5753043
"1199",600,"current",3307586781.58099,101032.447558198,0,0,0
"1200",600,"iFAST",3310421795.98205,101149.541859701,2835014.40105677,-117.094301503137,-5176900.43111951
"1201",601,"current",3128911422.75113,125427.417205786,0,0,0
"1202",601,"iFAST",3129384171.90098,124996.625982771,472749.149849892,430.791223015738,8143075.31046487
"1203",602,"current",4285293882.81493,134569.663126449,0,0,0
"1204",602,"iFAST",4288795044.63924,134976.808480703,3501161.82431602,-407.145354254055,-11644068.9093971
"1205",603,"current",3661515891.13999,108420.924898816,0,0,0
"1206",603,"iFAST",3654639839.97473,107332.220738935,-6876051.16525364,1088.70415988067,28650134.362867
"1207",604,"current",4052874681.53891,118833.46792902,0,0,0
"1208",604,"iFAST",4053863921.57693,118867.700441469,989240.038022518,-34.2325124480267,-1673890.28698305
"1209",605,"current",2943936812.22143,128806.184470057,0,0,0
"1210",605,"iFAST",2939062550.16537,128833.378241822,-4874262.05606794,-27.1937717646506,4330386.62077493
"1211",606,"current",3592827126.01605,124690.863862575,0,0,0
"1212",606,"iFAST",3592512589.41572,124606.952167594,-314536.60033226,83.9116949806485,1992770.49994523
"1213",607,"current",2767737788.39172,116486.611139077,0,0,0
"1214",607,"iFAST",2768262752.13226,116426.342491221,524963.740533829,60.2686478559044,680409.21658426
"1215",608,"current",3777143202.26016,114952.350768364,0,0,0
"1216",608,"iFAST",3763165936.62535,114929.349940569,-13977265.6348119,23.0008277948655,14437282.1907092
"1217",609,"current",2777399919.5758,115522.095213907,0,0,0
"1218",609,"iFAST",2776018585.63128,115466.10057572,-1381333.94451714,55.9946381867776,2501226.70825269
"1219",610,"current",2497425294.40325,106361.173684874,0,0,0
"1220",610,"iFAST",2497063134.92106,106353.126172606,-362159.48219347,8.0475122678763,523109.727550996
"1221",611,"current",3234289407.90084,129135.232876419,0,0,0
"1222",611,"iFAST",3234780103.60146,129077.42422136,490695.70061636,57.8086550592852,665477.400569345
"1223",612,"current",4150758644.67021,125451.981032552,0,0,0
"1224",612,"iFAST",4151524053.77793,125394.594380376,765409.10771513,57.3866521754535,382323.93579394
"1225",613,"current",3068213023.23288,125638.722586698,0,0,0
"1226",613,"iFAST",3068294133.51833,125524.113479826,81110.2854528427,114.609106871721,2211071.85198159
"1227",614,"current",4682596432.46157,116277.033228005,0,0,0
"1228",614,"iFAST",4677066320.5815,115152.687311642,-5530111.8800745,1124.345916363,28017030.2073346
"1229",615,"current",3368435264.87341,107431.761962718,0,0,0
"1230",615,"iFAST",3370969131.68809,107771.617272882,2533866.81468725,-339.855310164232,-9330973.01797189
"1231",616,"current",3202361187.80289,112040.502237583,0,0,0
"1232",616,"iFAST",3201161593.03313,111448.100096279,-1199594.76976109,592.402141304119,13047637.5958435
"1233",617,"current",4018897795.38563,126188.641232734,0,0,0
"1234",617,"iFAST",4015325980.48044,125022.860008527,-3571814.90519619,1165.78122420679,26887439.389332
"1235",618,"current",3312618602.37987,129043.002204467,0,0,0
"1236",618,"iFAST",3311282677.62679,128520.731431712,-1335924.75308228,522.270772754855,11781340.2081794
"1237",619,"current",4198692213.83435,110755.936822011,0,0,0
"1238",619,"iFAST",4197837786.2102,110565.108661396,-854427.624151707,190.828160614896,4670990.83644962
"1239",620,"current",3443517540.122,110304.572642841,0,0,0
"1240",620,"iFAST",3439794124.92465,109840.579938871,-3723415.1973505,463.99270396975,13003269.2767455
"1241",621,"current",3793904517.31658,118399.512254657,0,0,0
"1242",621,"iFAST",3793608951.31192,117936.623325282,-295566.004654408,462.88892937421,9553344.59213862
"1243",622,"current",3136420171.69615,136565.596882646,0,0,0
"1244",622,"iFAST",3134987211.62059,136460.949008301,-1432960.07555485,104.647874344519,3525917.56244522
"1245",623,"current",3065580492.50251,109635.088662605,0,0,0
"1246",623,"iFAST",3063096360.20235,109561.579858795,-2484132.30015898,73.5088038098766,3954308.37635651
"1247",624,"current",3802992590.64543,121212.417509227,0,0,0
"1248",624,"iFAST",3805179921.10644,121213.194554865,2187330.46101665,-0.777045638067648,-2202871.37377801
"1249",625,"current",3390076668.01475,111215.746152625,0,0,0
"1250",625,"iFAST",3390338467.3488,110742.308947748,261799.334048271,473.437204877555,9206944.76350283
"1251",626,"current",3016351764.45429,124926.495932322,0,0,0
"1252",626,"iFAST",3014634963.90013,124546.282412115,-1716800.55415821,380.213520206555,9321070.9582893
"1253",627,"current",2876387611.7026,122290.914565084,0,0,0
"1254",627,"iFAST",2875476430.48919,122008.021077291,-911181.213412762,282.893487792331,6569050.96925939
"1255",628,"current",4027925437.35858,134557.445109439,0,0,0
"1256",628,"iFAST",4025796932.09037,134513.83648203,-2128505.26821613,43.6086274086847,3000677.81638983
"1257",629,"current",3944725566.3352,119271.965820978,0,0,0
"1258",629,"iFAST",3940437498.0501,118867.876728665,-4288068.28510046,404.089092312919,12369850.1313588
"1259",630,"current",2913065261.91105,133341.313752452,0,0,0
"1260",630,"iFAST",2908528807.11718,132102.526315263,-4536454.79387283,1238.78743718893,29312203.5376515
"1261",631,"current",3515790110.56619,107530.527208382,0,0,0
"1262",631,"iFAST",3511542637.48991,107045.722620292,-4247473.07628727,484.804588089974,13943564.8380867
"1263",632,"current",4251489788.94806,138922.851619722,0,0,0
"1264",632,"iFAST",4243915524.9351,138873.043776911,-7574264.01295805,49.8078428106965,8570420.86917198
"1265",633,"current",4338162747.06619,133410.817951137,0,0,0
"1266",633,"iFAST",4336491852.27512,132473.940485625,-1670894.7910738,936.877465511992,20408444.1013136
"1267",634,"current",3882124875.14418,122182.961835042,0,0,0
"1268",634,"iFAST",3880955062.02088,121898.373015194,-1169813.12330055,284.588819848286,6861589.52026628
"1269",635,"current",3978128375.46917,125723.955283316,0,0,0
"1270",635,"iFAST",3978012966.50242,125416.71864672,-115408.96675396,307.236636596412,6260141.69868219
"1271",636,"current",2834895882.46089,140644.942866687,0,0,0
"1272",636,"iFAST",2831645337.9885,139853.148177493,-3250544.47238493,791.794689193892,19086438.2562628
"1273",637,"current",2791943806.25461,121680.212631287,0,0,0
"1274",637,"iFAST",2788185868.5999,120778.192463598,-3757937.65471268,902.020167688941,21798341.0084915
"1275",638,"current",3000218537.98253,102176.83225723,0,0,0
"1276",638,"iFAST",2998769703.80564,101214.445559251,-1448834.17688417,962.38669797928,20696568.1364698
"1277",639,"current",3017137157.37561,116134.480001673,0,0,0
"1278",639,"iFAST",3015519576.91387,115748.633808916,-1617580.46173716,385.846192757715,9334504.31689147
"1279",640,"current",3162123404.21594,117530.572588065,0,0,0
"1280",640,"iFAST",3162638159.4088,117500.244495129,514755.192853451,30.3280929361645,91806.6658698386
"1281",641,"current",3638746113.71613,116753.656787848,0,0,0
"1282",641,"iFAST",3637658320.36205,116692.031551031,-1087793.35407925,61.6252368171554,2320298.09042235
"1283",642,"current",4553581645.668,116587.030840995,0,0,0
"1284",642,"iFAST",4543551069.1868,115864.282562959,-10030576.4811916,722.74827803536,24485542.0418988
"1285",643,"current",2447438546.97112,132215.246208541,0,0,0
"1286",643,"iFAST",2446140149.03729,131353.318801944,-1298397.93382406,861.927406597417,18536946.0657724
"1287",644,"current",4380753125.27932,98616.498063557,0,0,0
"1288",644,"iFAST",4375178814.74045,98367.9621720157,-5574310.53886986,248.535891541353,10545028.3696969
"1289",645,"current",3560501000.0559,113471.511849428,0,0,0
"1290",645,"iFAST",3559842133.90896,113433.036755111,-658866.146942139,38.4750943169929,1428368.033282
"1291",646,"current",4354294677.33426,140033.790214688,0,0,0
"1292",646,"iFAST",4352493636.60548,139608.301956401,-1801040.72877884,425.488258286816,10310805.8945152
"1293",647,"current",3503320629.87744,107725.454376144,0,0,0
"1294",647,"iFAST",3502700555.54903,107293.513568462,-620074.328410149,431.94080768204,9258890.48205095
"1295",648,"current",3604653490.78347,127752.758452457,0,0,0
"1296",648,"iFAST",3606177716.49287,127872.830131761,1524225.70940161,-120.071679303888,-3925659.29547937
"1297",649,"current",4102959903.59663,130317.157933552,0,0,0
"1298",649,"iFAST",4095400267.73951,129973.056047645,-7559635.85712004,344.101885906479,14441673.5752496
"1299",650,"current",3018585657.02106,111663.251153966,0,0,0
"1300",650,"iFAST",3014813785.30662,110892.409469485,-3771871.71443415,770.841684481551,19188705.4040652
"1301",651,"current",3386176453.85242,124125.428304494,0,0,0
"1302",651,"iFAST",3378664092.52298,123410.529022286,-7512361.32944441,714.899282208193,21810346.9736083
"1303",652,"current",2607418951.54961,118328.20013504,0,0,0
"1304",652,"iFAST",2604680456.68514,117776.568442504,-2738494.86446953,551.631692535782,13771128.7151852
"1305",653,"current",4277149462.87649,119826.027152546,0,0,0
"1306",653,"iFAST",4271731604.99574,119548.06811743,-5417857.88074732,277.959035115608,10977038.5830595
"1307",654,"current",3430138639.852,97347.611000323,0,0,0
"1308",654,"iFAST",3425126486.28406,96309.4342270282,-5012153.56794167,1038.17677329484,25775689.0338384
"1309",655,"current",2962398371.38602,113348.044298255,0,0,0
"1310",655,"iFAST",2964029932.1501,113763.376129274,1631560.76407814,-415.331831018848,-9938197.3844551
"1311",656,"current",3940273727.68256,122577.943243857,0,0,0
"1312",656,"iFAST",3939508248.58237,121835.193196391,-765479.100188255,742.750047466136,15620480.049511
"1313",657,"current",3435722951.60885,119129.132071025,0,0,0
"1314",657,"iFAST",3436158034.00656,119011.063546401,435082.397711277,118.068524623624,1926288.09476121
"1315",658,"current",3365502237.8122,108065.640094271,0,0,0
"1316",658,"iFAST",3366937533.9345,108226.79359953,1435296.12230349,-161.153505258728,-4658366.22747804
"1317",659,"current",3699367567.78757,132154.445883238,0,0,0
"1318",659,"iFAST",3699145396.1794,131322.189223598,-222171.608175755,832.256659640087,16867304.8009775
"1319",660,"current",3139673234.78926,128396.84165982,0,0,0
"1320",660,"iFAST",3128468504.02117,127772.09018889,-11204730.7680879,624.751470929725,23699760.1866824
"1321",661,"current",3864906202.16215,120466.763715442,0,0,0
"1322",661,"iFAST",3866875923.01972,120983.084227346,1969720.85757351,-516.320511904734,-12296131.0956682
"1323",662,"current",4210271043.74142,114410.070363462,0,0,0
"1324",662,"iFAST",4212101410.4774,114402.015077435,1830366.73598623,8.05528602744744,-1669261.01543728
"1325",663,"current",2559796572.34952,130890.104866574,0,0,0
"1326",663,"iFAST",2558662797.76418,130514.601657691,-1133774.58534002,375.503208883107,8643838.76300216
"1327",664,"current",2651888245.35315,141550.170259244,0,0,0
"1328",664,"iFAST",2649371581.32464,141228.117301398,-2516664.02851582,322.052957846463,8957723.18544507
"1329",665,"current",2805963338.66106,128231.448686562,0,0,0
"1330",665,"iFAST",2806883230.89487,128260.955974592,919892.233812332,-29.5072880300868,-1510037.99441407
"1331",666,"current",3428655412.41288,121147.475773926,0,0,0
"1332",666,"iFAST",3423134531.18178,120902.424545313,-5520881.23109913,245.051228612938,10421905.8033579
"1333",667,"current",5015430857.46661,126824.569686077,0,0,0
"1334",667,"iFAST",5013133871.01121,126356.038968733,-2296986.45539856,468.530717344096,11667600.8022805
"1335",668,"current",3756814294.30963,131162.83876925,0,0,0
"1336",668,"iFAST",3752139102.90348,130620.867488884,-4675191.40614319,541.971280366066,15514617.0134645
"1337",669,"current",2515613832.28081,101037.488420951,0,0,0
"1338",669,"iFAST",2515234137.17502,100706.195523632,-379695.105795383,331.292897318228,7005553.05215994
"1339",670,"current",2499265197.49823,139898.981912105,0,0,0
"1340",670,"iFAST",2497410328.32276,139860.210718309,-1854869.17546368,38.7711937957502,2630293.05137868
"1341",671,"current",3241891571.68029,102292.174322114,0,0,0
"1342",671,"iFAST",3240532243.14131,102044.240072271,-1359328.53898001,247.934249842685,6318013.53583371
"1343",672,"current",4315019817.88547,115722.56777425,0,0,0
"1344",672,"iFAST",4316563761.42885,115881.590422748,1543943.54337597,-159.022648498285,-4724396.51334167
"1345",673,"current",2998167585.78261,125811.215345941,0,0,0
"1346",673,"iFAST",2997847967.87516,125771.281268383,-319617.907447338,39.9340775581222,1118299.45860978
"1347",674,"current",3321755945.01409,134611.110945254,0,0,0
"1348",674,"iFAST",3324929485.13878,134890.96756552,3173540.12468386,-279.85662026584,-8770672.53000066
"1349",675,"current",3753511747.55409,121922.566548343,0,0,0
"1350",675,"iFAST",3751467376.95002,121816.879027744,-2044370.60407448,105.687520599779,4158121.01607005
"1351",676,"current",2982449065.80346,114141.881951302,0,0,0
"1352",676,"iFAST",2981979740.20343,113530.656074472,-469325.60003376,611.225876830562,12693843.136645
"1353",677,"current",3049122050.61358,110679.385490432,0,0,0
"1354",677,"iFAST",3049867900.58833,110026.577342364,745849.974749088,652.808148067954,12310312.98661
"1355",678,"current",2679955667.92793,128550.790895065,0,0,0
"1356",678,"iFAST",2674700229.35957,128301.400572606,-5255438.56835365,249.39032245829,10243245.0175195
"1357",679,"current",2280760486.20128,108144.564685169,0,0,0
"1358",679,"iFAST",2278463082.98488,108084.030624654,-2297403.21639919,60.5340605151578,3508084.42670235
"1359",680,"current",2855229899.69197,123905.8180183,0,0,0
"1360",680,"iFAST",2852828785.65419,123545.948538641,-2401114.03777361,359.869479659581,9598503.63096523
"1361",681,"current",3847671260.16798,136650.784308164,0,0,0
"1362",681,"iFAST",3842138315.52928,136290.372351231,-5532944.63869858,360.411956933502,12741183.7773686
"1363",682,"current",3093190104.20666,119536.065092929,0,0,0
"1364",682,"iFAST",3092953101.21694,119511.557688958,-237002.989726067,24.5074039717292,727151.069160651
"1365",683,"current",3147516781.24279,138962.666427236,0,0,0
"1366",683,"iFAST",3146852570.1623,138299.244204807,-664211.080491066,663.422222428577,13932655.5290626
"1367",684,"current",2646804035.65074,122792.141100178,0,0,0
"1368",684,"iFAST",2646511429.66797,122693.430698952,-292605.982778549,98.7104012260534,2266814.00729962
"1369",685,"current",3330769346.26927,112448.389881561,0,0,0
"1370",685,"iFAST",3328622222.39997,111308.07679914,-2147123.86930275,1140.31308242121,24953385.517727
"1371",686,"current",3293412883.30093,110873.054059088,0,0,0
"1372",686,"iFAST",3291770614.00599,109983.231100633,-1642269.29493999,889.822958454999,19438728.46404
"1373",687,"current",3159920695.86753,128823.649211751,0,0,0
"1374",687,"iFAST",3160641327.09971,128957.33065013,720631.232178211,-133.681438378204,-3394259.99974229
"1375",688,"current",3281772528.31544,134658.577656047,0,0,0
"1376",688,"iFAST",3276794526.81896,133933.233194231,-4978001.49648285,725.344461816159,19484890.732806
"1377",689,"current",2562232292.37701,126942.881763363,0,0,0
"1378",689,"iFAST",2560591604.86526,126624.44154087,-1640687.5117507,318.440222493198,8009491.96161466
"1379",690,"current",2815692128.98418,123677.774745461,0,0,0
"1380",690,"iFAST",2815758957.00031,123481.412683438,66828.0161380768,196.362062023021,3860413.22432235
"1381",691,"current",3645636942.37668,127845.88477333,0,0,0
"1382",691,"iFAST",3642542466.18505,127430.273690975,-3094476.19162226,415.611082354517,11406697.8387126
"1383",692,"current",3536319845.35745,103962.597799058,0,0,0
"1384",692,"iFAST",3536106703.26426,103841.427105486,-213142.093199253,121.17069357181,2636555.96463546
"1385",693,"current",3215710191.52483,116363.60275271,0,0,0
"1386",693,"iFAST",3213332764.79466,115858.510804481,-2377426.7301774,505.091948228321,12479265.6947438
"1387",694,"current",3431639748.12732,100773.481846984,0,0,0
"1388",694,"iFAST",3427755423.8921,100745.182055625,-3884324.23521948,28.2997913589206,4450320.06239789
"1389",695,"current",2653368811.5496,105428.192653463,0,0,0
"1390",695,"iFAST",2652842650.29262,104839.163856473,-526161.256979942,589.028796989311,12306737.1967662
"1391",696,"current",4405645410.73691,114144.098844023,0,0,0
"1392",696,"iFAST",4402618571.5353,114028.023311067,-3026839.20161343,116.075532955569,5348349.8607248
"1393",697,"current",3740269230.74286,125637.047365862,0,0,0
"1394",697,"iFAST",3741624143.28265,125742.567389047,1354912.53978729,-105.520023185469,-3465313.00349667
"1395",698,"current",3557405665.54143,107668.563586561,0,0,0
"1396",698,"iFAST",3560715725.43036,108048.315167764,3310059.88892365,-379.751581202901,-10905091.5129817
"1397",699,"current",2770375685.14445,127920.770234547,0,0,0
